id_peli,title,word_bag
14930,Relative Strangers,Relative Strangers  Comedy GregGlienna GregGlienna
9773,Alien Autopsy,Alien Autopsy  Comedy Science Fiction JonnyCampbell JonnyCampbell
13538,Straightheads,Straightheads  Thriller DanReed DanReed
18421,Climates,Climates  Drama NuriBilgeCeylan NuriBilgeCeylan
4512,The Assassination Of Jesse James By The Coward Robert Ford,The Assassination Of Jesse James By The Coward Robert Ford  Drama Action Western AndrewDominik AndrewDominik
13197,10Th & Wolf,10Th & Wolf  Drama Action Crime Thriller Mystery RobertMoresco RobertMoresco
1922,Irina Palm,Irina Palm  Drama SamGarbarski SamGarbarski
41044,I'M Reed Fish,I'M Reed Fish  Comedy Romance ZackaryAdler ZackaryAdler
2011,Persepolis,Persepolis  Animation Drama VincentParonnaud MarjaneSatrapi VincentParonnaud MarjaneSatrapi
5951,The Jane Austen Book Club,The Jane Austen Book Club  Comedy Romance Drama RobinSwicord RobinSwicord
13319,Frost Bite,Frost Bite  Comedy Drama Horror AndersBanke AndersBanke
9911,Outlaw,Outlaw  Action Crime Thriller NickLove NickLove
15667,The Last Winter,The Last Winter  Thriller Horror LarryFessenden LarryFessenden
14753,Silk,Silk  Romance Drama FrançoisGirard FrançoisGirard
2014,The Edge Of Heaven,The Edge Of Heaven  Drama FatihAkin FatihAkin
17202,Why Did I Get Married?,Why Did I Get Married? WhyDidIGetMarriedCollection Comedy Drama TylerPerry TylerPerry
663,Saw Iv,Saw Iv SawCollection Crime Thriller Horror DarrenLynnBousman DarrenLynnBousman
9262,My Mom'S New Boyfriend,My Mom'S New Boyfriend  Comedy Romance Action GeorgeGallo GeorgeGallo
15651,For The Bible Tells Me So,For The Bible Tells Me So  Documentary DanielG.Karslake DanielG.Karslake
25476,Scum,Scum  Drama Crime AlanClarke AlanClarke
48301,Return To The 36Th Chamber,Return To The 36Th Chamber  Action LiuChia-Liang LiuChia-Liang
29362,Full Of It,Full Of It  Comedy Family Drama ChristianCharles ChristianCharles
20605,The City Of Violence,The City Of Violence  Action Thriller  
20607,"Dawn Breaks, Which Is No Small Thing","Dawn Breaks, Which Is No Small Thing  Comedy JoséLuisCuerda JoséLuisCuerda"
2015,Secret Sunshine,Secret Sunshine  Drama  
7347,Elite Squad,Elite Squad EliteSquadCollection Drama Action Crime JoséPadilha JoséPadilha
14421,The Year My Parents Went On Vacation,The Year My Parents Went On Vacation  Drama CaoHamburger CaoHamburger
5718,King Of California,King Of California  Comedy Drama MikeCahill MikeCahill
5126,Martian Child,Martian Child  Drama MennoMeyjes MennoMeyjes
16126,Flight Of The Living Dead: Outbreak On A Plane,Flight Of The Living Dead: Outbreak On A Plane  Action Horror ScottThomas ScottThomas
18731,Last Hero In China,Last Hero In China  Comedy Action Foreign WongJing WongJing
18442,Decoys,Decoys DecoysCollection Thriller Horror Science Fiction MatthewHastings MatthewHastings
4982,American Gangster,American Gangster  Drama Crime RidleyScott RidleyScott
5559,Bee Movie,Bee Movie  Animation Comedy Family Adventure SteveHickner SimonJ.Smith SteveHickner SimonJ.Smith
7972,Before The Devil Knows You'Re Dead,Before The Devil Knows You'Re Dead  Drama Crime Thriller SidneyLumet SidneyLumet
2013,The Diving Bell And The Butterfly,The Diving Bell And The Butterfly  Drama JulianSchnabel JulianSchnabel
6977,No Country For Old Men,No Country For Old Men  Drama Crime Thriller JoelCoen EthanCoen JoelCoen EthanCoen
4953,Be Kind Rewind,Be Kind Rewind  Comedy Drama MichelGondry MichelGondry
19026,Azur & Asmar: The Princes' Quest,Azur & Asmar: The Princes' Quest  Animation Family MichelOcelot MichelOcelot
5123,August Rush,August Rush  Family Drama Music KirstenSheridan KirstenSheridan
5817,"You, The Living","You, The Living LivingTrilogy Comedy Drama Music RoyAndersson RoyAndersson"
13363,The Man From Earth,The Man From Earth  Drama Science Fiction RichardSchenkman RichardSchenkman
43987,No Mercy For The Rude,No Mercy For The Rude  Comedy Action  
4515,Lions For Lambs,Lions For Lambs  Adventure Drama Action History RobertRedford RobertRedford
5375,Fred Claus,Fred Claus  Comedy Drama Action DavidDobkin DavidDobkin
2310,Beowulf,Beowulf  Animation Adventure Action RobertZemeckis RobertZemeckis
2284,Mr. Magorium'S Wonder Emporium,Mr. Magorium'S Wonder Emporium  Comedy ZachHelm ZachHelm
6639,Love In The Time Of Cholera,Love In The Time Of Cholera  Romance Drama MikeNewell MikeNewell
4723,Southland Tales,Southland Tales  Comedy Thriller Science Fiction RichardKelly RichardKelly
10251,5Ive Girls,5Ive Girls  Thriller Horror WarrenP.Sonoda WarrenP.Sonoda
12555,I Served The King Of England,I Served The King Of England  Comedy Drama JiříMenzel JiříMenzel
13561,Murder Party,Murder Party  Comedy Horror JeremySaulnier JeremySaulnier
13168,Smiley Face,Smiley Face  Comedy GreggAraki GreggAraki
20714,12,12  Drama Crime NikitaMikhalkov NikitaMikhalkov
11148,Xxy,Xxy  Drama LucíaPuenzo LucíaPuenzo
5876,The Mist,The Mist  Thriller Horror Science Fiction FrankDarabont FrankDarabont
4523,Enchanted,Enchanted  Comedy Family Fantasy Romance KevinLima KevinLima
1620,Hitman,Hitman HitmanCollection Drama Action Crime Thriller XavierGens XavierGens
15250,This Christmas,This Christmas  Comedy Drama  
13474,P2,P2  Thriller Horror FranckKhalfoun FranckKhalfoun
8079,Om Shanti Om,Om Shanti Om  Comedy Romance Drama FarahKhan FarahKhan
13483,Awake,Awake  Crime Thriller Mystery JobyHarold JobyHarold
2268,The Golden Compass,The Golden Compass  Adventure Fantasy ChrisWeitz ChrisWeitz
6479,I Am Legend,I Am Legend  Drama Action Thriller Horror Science Fiction FrancisLawrence FrancisLawrence
6477,Alvin And The Chipmunks,Alvin And The Chipmunks  Animation Comedy Family Fantasy Music TimHill TimHill
7249,Futurama: Bender'S Big Score,Futurama: Bender'S Big Score FuturamaCollection Animation Comedy Science Fiction DwayneCarey-Hill DwayneCarey-Hill
13998,Margot At The Wedding,Margot At The Wedding  Comedy Drama NoahBaumbach NoahBaumbach
3902,I'M Not There.,I'M Not There.  Drama Music ToddHaynes ToddHaynes
18631,Beyond The Law,Beyond The Law  Drama Thriller LarryFerguson LarryFerguson
11476,As Far As My Feet Will Carry Me,As Far As My Feet Will Carry Me  Drama HardyMartins HardyMartins
8272,The Savages,The Savages  Drama TamaraJenkins TamaraJenkins
13186,Wrong Turn 2: Dead End,Wrong Turn 2: Dead End WrongTurnCollection Thriller Horror JoeLynch JoeLynch
6537,The Orphanage,The Orphanage  Drama Thriller Horror JuanAntonioBayona JuanAntonioBayona
7326,Juno,Juno  Comedy Romance Drama JasonReitman JasonReitman
1874,Goodbye Bafana,Goodbye Bafana  Drama History BilleAugust BilleAugust
1989,My Blueberry Nights,My Blueberry Nights  Romance Drama  
48266,Ma Mère,Ma Mère  Drama ChristopheHonoré ChristopheHonoré
11600,Redacted,Redacted  Drama War BrianDePalma BrianDePalma
13348,Helvetica,Helvetica DesignTrilogy Documentary GaryHustwit GaryHustwit
7350,The Bucket List,The Bucket List  Comedy Drama RobReiner RobReiner
7979,The Kite Runner,The Kite Runner  Drama MarcForster MarcForster
12171,The Deaths Of Ian Stone,The Deaths Of Ian Stone  Thriller Horror DarioPiana DarioPiana
13250,Butterfly On A Wheel,Butterfly On A Wheel  Drama Crime Thriller MikeBarker MikeBarker
9867,The Go-Getter,The Go-Getter  Comedy MartinHynes MartinHynes
15495,The Hamiltons,The Hamiltons TheHamiltonsCollection Drama Thriller Horror PhilFlores MitchellAltieri PhilFlores MitchellAltieri
53896,Close My Eyes,Close My Eyes  Romance Drama StephenPoliakoff StephenPoliakoff
14148,The Flock,The Flock  Drama Crime Thriller Mystery AndrewLau AndrewLau
13198,Wristcutters: A Love Story,Wristcutters: A Love Story  Comedy Fantasy Romance Drama GoranDukic GoranDukic
14804,Vitus,Vitus  Drama Music FrediM.Murer FrediM.Murer
13885,Sweeney Todd: The Demon Barber Of Fleet Street,Sweeney Todd: The Demon Barber Of Fleet Street  Drama Horror Music TimBurton TimBurton
6637,National Treasure: Book Of Secrets,National Treasure: Book Of Secrets NationalTreasureCollection Adventure Action Thriller Mystery JonTurteltaub JonTurteltaub
7345,There Will Be Blood,There Will Be Blood  Drama PaulThomasAnderson PaulThomasAnderson
6538,Charlie Wilson'S War,Charlie Wilson'S War  Comedy Drama History MikeNichols MikeNichols
440,Aliens Vs Predator: Requiem,Aliens Vs Predator: Requiem  Fantasy Action Thriller Horror Science Fiction ColinStrause GregStrause ColinStrause GregStrause
6575,Walk Hard: The Dewey Cox Story,Walk Hard: The Dewey Cox Story  Comedy Music JakeKasdan JakeKasdan
19213,Pledge This!,Pledge This!  Comedy WilliamHeins WilliamHeins
6076,Rabbit Without Ears,Rabbit Without Ears KeinohrhasenFilmreihe Comedy Romance Drama TilSchweiger TilSchweiger
40860,Drained,Drained  Comedy Foreign HeitorDhalia HeitorDhalia
14047,The Great Debaters,The Great Debaters  Drama DenzelWashington DenzelWashington
14118,Dedication,Dedication  Comedy Romance Drama JustinTheroux JustinTheroux
54318,The Water Horse,The Water Horse  Family Adventure Fantasy JayRussell JayRussell
69315,Battlestar Galactica: Razor,Battlestar Galactica: Razor BattlestarGalactica(Reboot)Collection Drama Action Thriller Science Fiction FélixEnríquezAlcalá FélixEnríquezAlcalá
45871,The Mission,The Mission  Adventure Drama Action Science Fiction JohnnieTo JohnnieTo
6023,P.S. I Love You,P.S. I Love You  Romance Drama  
6557,27 Dresses,27 Dresses  Comedy Romance AnneFletcher AnneFletcher
49367,Two Sons Of Francisco,Two Sons Of Francisco  Drama History BrenoSilveira BrenoSilveira
4787,Cassandra'S Dream,Cassandra'S Dream  Drama Crime Thriller WoodyAllen WoodyAllen
21847,10.5: Apocalypse,10.5: Apocalypse  Drama Thriller JohnLafia JohnLafia
7508,Taare Zameen Par,Taare Zameen Par  Drama AamirKhan AamirKhan
10253,Dragon Wars: D-War,Dragon Wars: D-War  Fantasy Drama Action Thriller Horror Science Fiction ShimHyung-Rae ShimHyung-Rae
5259,The Band'S Visit,The Band'S Visit  Comedy Drama EranKolirin EranKolirin
8329,[Rec],[Rec]  Horror Mystery JaumeBalagueró PacoPlaza JaumeBalagueró PacoPlaza
14062,.45,.45  Drama Crime Thriller GaryLennon GaryLennon
2312,In The Name Of The King: A Dungeon Siege Tale,In The Name Of The King: A Dungeon Siege Tale  Adventure Fantasy Drama Action UweBoll UweBoll
13195,Flawless,Flawless  Drama Crime Thriller MichaelRadford MichaelRadford
7191,Cloverfield,Cloverfield  Action Thriller Science Fiction MattReeves MattReeves
12085,Mad Money,Mad Money  Comedy Action Crime CallieKhouri CallieKhouri
24624,The Detonator,The Detonator  Action Thriller Po-ChihLeong Po-ChihLeong
4170,Trade,Trade  Drama Thriller MarcoKreuzpaintner MarcoKreuzpaintner
13252,Cleaner,Cleaner  Crime Thriller Mystery RennyHarlin RennyHarlin
11908,Hatchet,Hatchet HatchetCollection Comedy Horror AdamGreen AdamGreen
15017,Blonde Ambition,Blonde Ambition  Comedy Romance ScottMarshallSmith ScottMarshallSmith
8875,Timber Falls,Timber Falls  Thriller Horror TonyGiglio TonyGiglio
10247,He Was A Quiet Man,He Was A Quiet Man  Comedy Romance Drama FrankA.Cappello FrankA.Cappello
25078,Cat Soup,Cat Soup  Animation Family Fantasy Science Fiction TatsuoSatō TatsuoSatō
14069,The Girl Who Leapt Through Time,The Girl Who Leapt Through Time  Animation Fantasy Drama Science Fiction MamoruHosoda MamoruHosoda
6933,One Missed Call,One Missed Call OneMissedCallCollection Thriller Horror Mystery EricValette EricValette
14423,First Sunday,First Sunday  Comedy Action DavidE.Talbert DavidE.Talbert
8090,Untraceable,Untraceable  Drama GregoryHoblit GregoryHoblit
7555,Rambo,Rambo RamboCollection Action Thriller SylvesterStallone SylvesterStallone
7278,Meet The Spartans,Meet The Spartans  Comedy JasonFriedberg AaronSeltzer JasonFriedberg AaronSeltzer
9030,The Eye,The Eye TheEyeCollection Drama Thriller Horror DavidMoreau XavierPalud DavidMoreau XavierPalud
14220,Strange Wilderness,Strange Wilderness  Comedy FredWolf FredWolf
13160,Over Her Dead Body,Over Her Dead Body  Comedy JeffLowell JeffLowell
27357,Fallen Art,Fallen Art  Animation Comedy TomekBaginski TomekBaginski
11253,Hellboy Ii: The Golden Army,Hellboy Ii: The Golden Army HellboyCollection Adventure Fantasy Science Fiction  
8321,In Bruges,In Bruges  Comedy Drama Crime  
1479,"Clean, Shaven","Clean, Shaven  Drama Crime LodgeKerrigan LodgeKerrigan"
2282,À Nos Amours,À Nos Amours  Romance Drama MauricePialat MauricePialat
59474,Cazuza: Time Doesn'T Stop,Cazuza: Time Doesn'T Stop  Drama Music SandraWerneck WalterCarvalho SandraWerneck WalterCarvalho
7973,Caramel,Caramel  Comedy Romance Drama NadineLabaki NadineLabaki
13054,Rise Of The Footsoldier,Rise Of The Footsoldier FootsoldierCollection Adventure Drama Action Crime Thriller JulianGilbey JulianGilbey
18893,Joe Strummer: The Future Is Unwritten,Joe Strummer: The Future Is Unwritten  Music Documentary JulienTemple JulienTemple
7839,Wedding Daze,Wedding Daze  Comedy MichaelIanBlack MichaelIanBlack
19384,Dark Angel,Dark Angel  Action Crime Thriller Horror Science Fiction CraigR.Baxley CraigR.Baxley
13121,Teeth,Teeth  Comedy Horror MitchellLichtenstein MitchellLichtenstein
46885,Visiting Hours,Visiting Hours  Thriller Horror Jean-ClaudeLord Jean-ClaudeLord
13315,"Big Bang Love, Juvenile A","Big Bang Love, Juvenile A  Fantasy Drama TakashiMiike TakashiMiike"
42041,Noriko'S Dinner Table,Noriko'S Dinner Table  Drama Horror Foreign SionSono SionSono
13490,Welcome Home Roscoe Jenkins,Welcome Home Roscoe Jenkins  Comedy Drama MalcolmD.Lee MalcolmD.Lee
8676,Fool'S Gold,Fool'S Gold  Comedy Adventure Romance AndyTent AndyTent
48131,The Shout,The Shout  Drama Horror JerzySkolimowski JerzySkolimowski
8247,Jumper,Jumper  Adventure Fantasy Science Fiction DougLiman DougLiman
7992,It'S A Free World...,It'S A Free World...  Drama KenLoach KenLoach
8390,"Definitely, Maybe","Definitely, Maybe  Comedy Romance AdamBrooks AdamBrooks"
13641,The Air I Breathe,The Air I Breathe  Drama Action Crime Thriller JiehoLee JiehoLee
7461,Vantage Point,Vantage Point  Drama Action Crime Thriller PeteTravis PeteTravis
8204,The Spiderwick Chronicles,The Spiderwick Chronicles  Family Adventure Fantasy MarkWaters MarkWaters
8328,Step Up 2: The Streets,Step Up 2: The Streets StepUpCollection Romance Drama Music JonM.Chu JonM.Chu
14073,Jodhaa Akbar,Jodhaa Akbar  Adventure Romance Drama Action History AshutoshGowariker AshutoshGowariker
12650,Il Mare,Il Mare  Fantasy Romance Drama  
15365,Witless Protection,Witless Protection  Comedy Adventure Action Crime CharlesRobertCarner CharlesRobertCarner
12184,The Other Boleyn Girl,The Other Boleyn Girl  Drama JustinChadwick JustinChadwick
13260,Semi-Pro,Semi-Pro  Comedy KentAlterman KentAlterman
7942,"Run, Fatboy, Run","Run, Fatboy, Run  Comedy Romance DavidSchwimmer DavidSchwimmer"
36091,Crying Out Love In The Center Of The World,Crying Out Love In The Center Of The World  Romance Drama IsaoYukisada IsaoYukisada
13362,Taxi To The Dark Side,Taxi To The Dark Side  Documentary AlexGibney AlexGibney
21043,The Method,The Method  Drama Thriller MarceloPiñeyro MarceloPiñeyro
11161,Grace Is Gone,Grace Is Gone  Drama JimStrouse JimStrouse
6473,The Marksman,The Marksman  Adventure Action Thriller MarcusAdams MarcusAdams
21373,Descent,Descent  Drama Thriller TaliaLugacy TaliaLugacy
13493,College Road Trip,College Road Trip  Comedy Family RogerKumble RogerKumble
7840,"10,000 Bc","10,000 Bc  Adventure Fantasy Drama Action RolandEmmerich RolandEmmerich"
8848,The Bank Job,The Bank Job  Drama Crime Thriller RogerDonaldson RogerDonaldson
13460,Doomsday,Doomsday  Action Thriller Science Fiction NeilMarshall NeilMarshall
12222,Horton Hears A Who!,Horton Hears A Who!  Animation Comedy Family Adventure Fantasy JimmyHayward SteveMartino JimmyHayward SteveMartino
8461,Funny Games,Funny Games  Crime Thriller Horror MichaelHaneke MichaelHaneke
7862,The Counterfeiters,The Counterfeiters  Drama War StefanRuzowitzky StefanRuzowitzky
12246,Mongol: The Rise Of Genghis Khan,Mongol: The Rise Of Genghis Khan  History SergeiBodrov SergeiBodrov
12177,The Love Guru,The Love Guru  Comedy Romance MarcoSchnabel MarcoSchnabel
15511,Veggietales: The Pirates Who Don'T Do Anything,Veggietales: The Pirates Who Don'T Do Anything  Animation Comedy Family Adventure Science Fiction MikeNawrocki MikeNawrocki
13025,Diary Of The Dead,Diary Of The Dead LivingDeadCollection Action Horror Science Fiction GeorgeA.Romero GeorgeA.Romero
2239,Hallam Foe,Hallam Foe  Comedy Drama Thriller DavidMackenzie DavidMackenzie
7985,Penelope,Penelope  Comedy Fantasy Romance MarkPalansky MarkPalansky
7343,City Of Men,City Of Men  Drama PauloMorelli PauloMorelli
13016,Zeitgeist,Zeitgeist ZeitgeistCollection History Documentary PeterJoseph PeterJoseph
10797,Terkel In Trouble,Terkel In Trouble AndersMatthesen Animation Comedy StefanFjeldmark KrestenVestbjergAndersen ThorbjørnChristoffersen StefanFjeldmark KrestenVestbjergAndersen ThorbjørnChristoffersen
14011,Justice League: The New Frontier,Justice League: The New Frontier  Animation Adventure Action Science Fiction DaveBullock DaveBullock
13196,Then She Found Me,Then She Found Me  Comedy Romance Drama HelenHunt HelenHunt
14793,Sigur Rós: Heima,Sigur Rós: Heima  Music  
8944,What Just Happened,What Just Happened  Comedy Drama BarryLevinson BarryLevinson
15124,A Little Trip To Heaven,A Little Trip To Heaven  Drama Thriller BaltasarKormákur BaltasarKormákur
28260,Return Of The Living Dead 3,Return Of The Living Dead 3  Comedy Romance Horror Science Fiction BrianYuzna BrianYuzna
12178,Miss Pettigrew Lives For A Day,Miss Pettigrew Lives For A Day  Comedy Romance Drama BharatNalluri BharatNalluri
14054,Snow Angels,Snow Angels  Romance Drama DavidGordonGreen DavidGordonGreen
8060,Married Life,Married Life  Romance Drama Crime IraSachs IraSachs
383,Mala Noche,Mala Noche  Drama GusVanSant GusVanSant
18070,Black Dawn,Black Dawn TheForeignerCollection Action AlexanderGruszynski AlexanderGruszynski
8456,Never Back Down,Never Back Down NeverBackDownCollection Drama Action JeffWadlow JeffWadlow
13688,Cj7,Cj7  Comedy Family Fantasy Drama Science Fiction StephenChow StephenChow
8457,Drillbit Taylor,Drillbit Taylor  Comedy StevenBrill StevenBrill
32579,Under The Same Moon,Under The Same Moon  Drama PatriciaRiggen PatriciaRiggen
11534,Tropical Malady,Tropical Malady  Fantasy Romance Drama ApichatpongWeerasethakul ApichatpongWeerasethakul
18633,Slipstream,Slipstream  Comedy Fantasy Drama AnthonyHopkins AnthonyHopkins
19333,Terror Of Mechagodzilla,Terror Of Mechagodzilla Godzilla(Showa)Collection Fantasy Action Science Fiction IshirôHonda IshirôHonda
